id,contactGender,contactGrade,contactId,ClassPeriod,contactInitialNum
2586,0,7,99,6,394
2589,1,8,2269,5,46
2589,1,8,2269,9,46
2589,1,8,99,2,190
2589,1,8,99,6,301
2589,0,8,99,4,301
2589,0,8,99,4,401
2589,1,8,99,3,420
2589,1,8,2496,2,438
2589,1,8,99,3,448
2589,0,8,99,2,449
2589,1,8,99,6,5
2589,1,8,99,6,59
2589,1,8,99,1,63
2589,1,8,99,4,87
2589,1,8,99,9,87
2589,0,8,2404,2,89
2589,1,8,2456,6,172
2589,1,8,2456,9,172
2589,1,8,99,5,180
2589,1,8,99,6,188
2592,0,8,99,5,411
2592,0,8,2171,2,2
2592,0,8,2086,3,24
2592,1,8,99,3,124
2592,1,8,99,5,201
2592,0,8,2346,1,279
2592,0,8,2412,3,439
2592,0,8,2200,4,40
2592,1,8,99,4,94
2592,0,8,99,4,94
2592,0,8,2257,2,98
2592,1,8,99,1,173
2592,1,8,2444,2,238
2594,0,8,2086,1,24
2594,0,8,3269,4,101
2594,0,8,2452,7,246
2594,0,8,99,3,357
2594,0,8,99,7,357
2594,1,8,2004,2,402
2594,0,8,2607,1,440
2594,1,8,99,2,448
2594,1,8,2362,2,451
2594,1,8,99,7,4
2594,0,8,3378,4,52
2594,0,8,2404,2,89
2594,1,8,2476,5,97
2594,0,8,99,3,97
2594,1,8,2600,2,126
2594,0,8,3257,1,131
2594,1,8,99,5,158
2594,0,8,99,2,161
2594,0,8,99,2,171
2594,0,8,99,1,176
2594,1,8,2475,6,182
2594,1,8,2678,7,189
2594,0,8,99,7,195
2594,0,8,99,2,345
2594,0,7,3400,5,202
2595,1,8,2488,1,422
2595,0,8,2372,2,424
2595,1,8,2541,3,289
2595,1,8,99,9,291
2595,1,7,2197,5,125
2597,1,7,99,1,400
2597,1,7,2363,1,68
2597,1,7,99,9,90
2597,0,7,99,6,335
2597,0,7,2485,1,401
2597,0,7,99,6,414
2597,0,7,99,5,12
2597,0,7,3263,1,32
2597,0,7,2495,3,39
2597,0,7,3262,3,99
2597,0,7,99,7,104
2597,0,7,99,9,140
2597,0,7,99,1,175
2597,0,7,3393,1,284
2597,0,7,2687,1,306
2597,0,7,99,1,307
2601,1,8,99,1,201
2601,0,8,99,9,68
2601,0,8,2667,2,402
2601,0,8,99,9,434
2601,0,8,3444,9,67
2601,0,8,99,2,80
2601,1,8,2399,3,176
2601,0,8,2410,3,254
2601,0,8,99,9,310
2602,1,8,2296,4,411
2602,0,8,99,4,411
2602,0,8,2171,4,2
2602,1,8,99,3,57
2602,1,8,99,5,201
2602,0,8,2346,2,279
2602,1,8,3127,1,323
2602,0,8,2620,4,335
2602,1,8,99,9,401
2602,1,8,2004,6,402
2602,1,8,99,1,415
2602,1,8,2125,2,428
2602,0,8,2025,3,428
2602,1,8,2362,1,451
2602,1,8,3098,9,14
2602,1,8,2566,4,34
2602,0,8,99,9,37
2602,1,8,2289,4,43
2602,1,8,2526,7,61
2602,1,8,2080,6,71
2602,0,8,2404,9,89
2602,1,8,2476,1,97
2602,1,8,2031,3,98
2602,0,8,99,9,104
2602,0,8,99,5,108
2602,1,8,99,2,109
2602,0,8,99,5,109
2602,0,8,99,5,117
2602,0,8,2594,7,121
2602,1,8,2600,1,126
2602,1,8,2294,6,127
2602,1,8,2640,3,159
2602,1,8,2268,3,164
2602,0,8,3388,3,172
2602,1,8,2124,9,175
2602,1,8,99,3,180
2602,1,8,2148,3,181
2602,1,8,2475,9,182
2602,0,8,3153,3,183
2602,0,8,2558,3,206
2602,1,8,2603,9,220
2602,1,8,2446,5,236
2602,1,8,2629,5,237
2602,1,8,99,3,285
2602,1,8,99,3,296
2602,1,8,2547,3,298
2602,0,8,99,3,319
2602,1,8,3253,4,320
2602,1,8,99,3,344
2602,0,8,99,7,362
2602,0,8,3411,7,389
2603,1,8,99,7,400
2603,1,8,3127,4,323
2603,1,8,99,1,401
2603,1,8,99,1,401
2603,1,8,99,2,401
2603,1,8,99,7,401
2603,1,8,2004,1,402
2603,1,8,2004,1,402
2603,1,8,2004,2,402
2603,1,8,2004,2,402
2603,1,8,2004,2,402
2603,1,8,2004,2,402
2603,1,8,2004,4,402
2603,1,8,2004,5,402
2603,1,8,2004,6,402
2603,0,8,2025,9,428
2603,0,8,2141,9,432
2603,1,8,99,1,448
2603,1,8,99,2,448
2603,1,8,99,2,448
2603,1,8,99,2,448
2603,1,8,99,2,448
2603,1,8,99,4,448
2603,1,8,99,5,448
2603,1,8,99,7,448
2603,1,8,99,9,448
2603,1,8,2362,9,451
2603,1,8,3098,9,14
2603,1,8,2695,7,16
2603,1,8,2347,1,17
2603,1,8,2347,5,17
2603,0,8,99,5,36
2603,1,8,3135,6,42
2603,1,8,3135,7,42
2603,1,8,99,1,63
2603,1,8,99,2,63
2603,1,8,99,5,63
2603,1,8,2602,6,84
2603,0,8,2257,9,98
2603,1,8,2294,4,127
2603,1,8,2294,5,127
2603,1,8,2294,6,127
2603,1,8,2294,9,127
2603,1,8,2640,7,159
2603,1,8,2310,7,160
2603,0,8,99,4,161
2603,0,8,99,9,161
2603,1,8,2124,7,175
2603,1,8,2678,4,189
2603,1,8,2678,5,189
2603,0,8,99,4,207
2603,0,8,99,9,207
2603,0,8,3084,5,210
2603,1,8,99,1,284
2603,1,8,99,2,284
2603,0,8,99,5,324
2603,0,8,99,9,362
2603,0,8,3411,9,389
2603,1,7,2028,1,449
2603,1,7,2028,2,449
2603,0,7,2495,1,39
2603,0,7,2495,2,39
2603,0,7,99,9,83
2603,1,7,2494,1,92
2603,1,7,2494,2,92
2603,1,7,3228,9,189
2603,0,7,99,1,195
2603,0,7,99,2,195
2607,0,8,99,1,68
2607,0,8,2340,1,346
2607,0,8,2340,1,346
2607,0,8,2340,5,346
2607,0,8,99,1,449
2607,1,8,3436,4,450
2607,1,8,99,3,109
2607,0,8,3282,2,116
2607,0,8,2594,3,121
2607,1,8,99,5,158
2607,1,8,99,4,188
2607,0,8,99,3,207
2607,0,8,3089,4,295
2607,1,8,2632,5,297
2607,0,8,99,3,362
2607,0,8,99,4,371
2609,0,8,99,3,215
2609,0,8,3214,9,266
2609,0,8,99,9,296
2609,0,8,3093,9,298
2609,1,7,99,4,334
2609,0,7,99,3,402
2609,0,7,2544,2,423
2609,0,7,2544,7,423
2609,0,7,3263,5,32
2609,1,7,2386,4,96
2609,1,7,2527,7,117
2609,1,7,99,1,147
2609,1,7,99,3,147
2609,1,7,3170,5,151
2609,0,7,99,2,171
2609,1,7,99,5,175
2609,1,7,99,9,175
2609,0,7,99,5,176
2609,0,7,99,6,176
2609,1,7,2514,1,178
2609,1,7,3291,4,220
2609,0,7,2155,2,231
2611,1,7,99,5,334
2611,1,7,3241,3,411
2611,1,7,99,1,444
2611,1,7,99,3,444
2611,1,7,99,4,444
2611,1,7,99,6,444
2611,1,7,99,7,444
2611,1,7,3336,3,124
2611,1,7,3336,4,124
2611,0,7,2395,1,434
2611,0,7,2061,1,436
2611,0,7,2061,6,436
2611,0,7,2061,7,436
2611,0,7,2061,9,436
2611,1,7,99,4,448
2611,1,7,99,4,9
2611,0,7,99,1,67
2611,0,7,99,7,67
2611,1,7,2195,1,81
2611,1,7,2195,9,81
2611,0,7,99,3,98
2611,1,7,99,9,131
2611,0,7,99,7,143
2611,0,7,99,9,143
2611,1,7,2041,2,160
2611,1,7,99,1,280
2611,0,7,2565,3,283
2611,1,7,2623,2,300
2611,1,7,2623,7,300
2611,1,7,2433,1,392
2611,1,7,2433,5,392
2611,1,7,2433,7,392
2612,0,7,99,5,390
2612,0,7,99,9,75
2612,0,7,99,9,184
2612,0,7,99,4,208
2612,1,7,2006,9,288
2613,1,8,99,6,9
2613,1,8,99,6,307
2613,1,7,2483,3,422
2613,0,7,2510,7,35
2613,1,7,99,3,101
2613,1,7,99,2,448
2613,1,7,99,6,12
2613,1,7,3383,9,41
2613,1,7,2386,2,96
2613,1,7,2401,7,121
2613,0,7,99,5,143
2613,1,7,3170,9,151
2613,1,7,99,3,176
2613,0,7,99,2,267
2613,1,7,2468,9,295
2613,0,7,2687,7,306
2614,0,8,99,2,411
2614,0,8,2171,1,2
2614,0,8,2171,3,2
2614,0,8,99,1,46
2614,0,8,99,3,68
2614,0,8,99,5,68
2614,0,8,99,7,68
2614,1,8,99,2,157
2614,0,8,99,1,190
2614,0,8,2346,5,279
2614,0,8,2620,1,335
2614,1,8,99,5,401
2614,0,8,3229,2,415
2614,0,8,3266,3,419
2614,0,8,2412,5,439
2614,1,8,2530,5,452
2614,0,8,3016,3,3
2614,1,8,2566,7,34
2614,1,8,2473,2,66
2614,0,8,3108,5,96
2614,1,8,99,7,109
2614,0,8,99,3,109
2614,0,8,99,5,126
2614,1,8,2268,5,164
2614,1,8,2056,4,171
2614,0,8,2246,9,177
2614,0,8,2642,3,186
2614,1,8,99,7,188
2614,1,8,99,2,252
2614,0,8,3137,4,256
2614,1,8,99,7,285
2614,0,8,99,2,296
2614,1,8,99,7,307
2614,0,8,99,5,310
2614,0,8,99,5,329
2614,0,7,99,2,98
2617,0,8,99,9,35
2617,0,8,3220,9,408
2617,0,8,2404,3,89
2617,0,8,2257,9,98
2617,0,8,99,9,207
2617,1,7,3241,7,411
2617,0,7,3365,9,57
2617,0,7,99,9,135
2617,0,7,99,1,335
2617,0,7,99,9,335
2617,1,7,99,3,357
2617,0,7,2597,1,405
2617,1,7,3190,1,5
2617,0,7,3262,1,99
2617,0,7,99,2,100
2617,0,7,99,1,104
2617,0,7,99,9,110
2617,1,7,99,3,132
2617,0,7,2593,9,141
2617,1,7,99,1,143
2617,1,7,99,3,154
2617,0,7,99,9,161
2617,0,7,99,2,173
2617,1,7,99,6,175
2617,0,7,99,3,175
2617,0,7,3400,2,202
2617,0,7,99,9,210
2617,0,7,99,1,221
2617,0,7,99,9,228
2617,0,7,99,5,240
2617,0,7,2251,9,249
2617,0,7,99,9,267
2617,0,7,3393,1,284
2617,0,7,3132,9,288
2617,0,7,2630,9,289
2617,1,7,2358,2,291
2617,0,7,3115,9,291
2617,0,7,99,1,307
2617,0,7,3130,9,310
2617,0,7,99,9,325
2617,0,7,99,9,327
2620,0,8,99,9,46
2620,0,8,2216,9,146
2620,0,8,2398,9,323
2620,0,8,99,9,357
2620,0,8,99,9,406
2620,0,8,2141,9,432
2620,0,8,99,9,27
2620,1,8,2080,9,71
2620,0,8,2088,9,73
2620,0,8,2202,9,163
2620,0,8,2642,9,186
2620,0,8,99,9,221
2620,0,8,3214,9,266
2622,1,7,3381,2,6
2622,0,7,2240,5,22
2622,0,7,2240,9,22
2622,0,7,99,4,171
2622,0,7,99,5,171
2622,0,7,99,9,171
2622,0,7,99,1,177
2622,1,7,2105,1,296
2622,0,7,99,9,376
2623,1,8,2610,5,146
2623,0,8,3229,5,415
2623,1,8,3238,5,67
2623,1,8,3238,9,67
2623,1,8,99,4,307
2623,1,7,99,3,57
2623,1,7,99,4,57
2623,1,7,2363,2,68
2623,0,7,99,6,431
2623,0,7,2420,2,435
2623,0,7,3032,7,7
2623,1,7,99,4,9
2623,1,7,99,7,9
2623,1,7,2626,5,14
2623,1,7,99,6,83
2623,1,7,99,4,94
2623,0,7,99,7,94
2623,1,7,99,3,114
2623,1,7,2524,5,142
2623,1,7,99,7,158
2623,1,7,2041,2,160
2623,1,7,99,4,162
2623,1,7,99,1,182
2623,0,7,99,2,285
2623,0,7,99,2,287
2623,1,7,2433,7,392
2624,0,8,99,3,46
2624,0,8,3229,3,415
2624,0,8,2200,3,40
2624,1,8,2473,1,66
2624,1,8,3197,2,104
2624,1,8,2300,1,276
2624,1,8,3136,1,324
2624,0,8,99,1,324
2626,1,8,2610,5,146
2626,1,8,3238,5,67
2626,0,7,99,5,390
2626,1,7,3174,6,415
2626,0,7,99,6,415
2626,0,7,99,4,103
2626,0,7,99,1,109
2626,1,7,3358,6,118
2626,1,7,2221,9,165
2626,0,7,99,4,176
2626,1,7,2623,5,300
2628,0,7,2090,3,400
2628,1,7,2483,7,422
2628,0,7,2092,5,2
2628,0,7,2265,7,417
2628,0,7,2544,7,423
2628,0,7,2395,3,434
2628,0,7,2395,2,434
2628,0,7,2420,5,435
2628,0,7,99,3,452
2628,0,7,99,4,453
2628,0,7,3134,3,97
2628,0,7,3134,3,97
2628,0,7,99,3,100
2628,0,7,99,3,103
2628,0,7,99,3,109
2628,0,7,99,1,138
2628,0,7,2460,1,241
2628,0,7,99,2,253
2628,0,7,3393,7,284
2628,0,7,99,9,285
2628,1,7,99,7,303
2628,0,7,99,3,303
2628,0,7,3420,9,320
2628,0,7,99,9,341
2628,0,7,99,9,386
2629,1,8,2296,1,411
2629,1,8,99,2,57
2629,1,8,99,2,448
2629,1,8,99,9,448
2629,1,8,2080,2,71
2629,1,8,2602,3,84
2629,1,8,3197,9,104
2629,1,8,2093,1,132
2629,1,8,2640,9,159
2629,1,8,2268,3,164
2629,1,8,2124,5,175
2629,1,8,99,3,180
2629,1,8,2148,3,181
2629,0,8,3153,3,183
2629,1,8,99,2,188
2629,1,8,99,7,188
2629,0,8,2558,4,206
2629,0,8,99,2,270
2629,1,8,2313,4,273
2629,1,8,99,3,296
2629,1,8,2263,1,303
2632,1,99,99,9,400
2632,1,99,99,9,101
2632,0,8,99,4,408
2632,1,99,99,9,12
2632,1,99,99,9,14
2632,1,99,99,9,92
2632,0,99,99,4,126
2632,0,8,99,4,161
2632,1,8,99,9,174
2632,0,99,99,4,207
2632,1,8,99,4,35
2632,1,8,99,4,57
2632,0,8,99,3,357
2632,1,8,99,2,401
2632,1,8,2004,2,402
2632,0,8,99,3,441
2632,1,8,99,2,448
2632,1,8,99,3,448
2632,0,8,99,1,449
2632,1,8,3436,4,450
2632,1,8,99,1,5
2632,1,8,2347,2,17
2632,1,8,99,2,63
2632,1,8,99,3,63
2632,1,8,99,4,63
2632,0,8,3234,4,70
2632,0,8,2159,1,71
2632,1,8,99,3,109
2632,1,8,99,4,136
2632,1,8,99,3,188
2632,1,8,2603,2,220
2632,1,8,2263,1,303
2632,0,8,99,3,362
2632,0,8,99,4,371
2632,1,7,3025,2,265
2632,1,7,99,2,280
2636,1,7,99,7,57
2636,0,7,99,7,68
2636,1,7,99,4,101
2636,1,7,99,5,101
2636,0,7,2628,9,146
2636,0,7,99,7,414
2636,0,7,99,1,415
2636,0,7,99,5,452
2636,0,7,99,3,453
2636,1,7,2626,1,14
2636,0,7,2071,1,28
2636,0,7,2071,7,28
2636,0,7,2071,9,28
2636,1,7,3427,5,102
2636,0,7,99,7,104
2636,0,7,99,7,138
2636,0,7,99,3,143
2636,0,7,99,5,195
2636,0,7,3400,9,202
2636,0,7,99,5,273
2636,0,7,99,9,273
2636,0,7,2687,5,306
2638,1,8,3238,1,67
2638,0,7,99,1,1
2638,0,7,99,1,1
2638,0,7,2092,1,2
2638,0,7,99,1,13
2638,1,7,99,4,101
2638,0,7,3207,1,157
2638,0,7,99,1,168
2638,0,7,99,1,398
2638,0,7,99,4,398
2638,0,7,99,1,420
2638,0,7,99,7,420
2638,0,7,99,1,426
2638,1,7,2626,4,14
2638,1,7,3293,1,32
2638,1,7,3293,1,32
2638,0,7,99,7,49
2638,0,7,99,1,94
2638,0,7,99,4,94
2638,0,7,99,1,116
2638,0,7,99,1,167
2638,1,7,99,1,172
2638,1,7,99,1,187
2638,0,7,2282,1,207
2638,0,7,99,1,217
2638,0,7,99,7,217
2638,0,7,99,1,225
2638,0,7,99,1,267
2638,0,7,99,1,281
2638,0,7,99,4,382
2640,1,8,2004,7,402
2640,1,8,99,1,5
2640,1,8,99,2,5
2640,1,8,3098,7,14
2640,0,8,3444,4,67
2640,1,8,2602,3,84
2640,1,8,2602,4,84
2640,1,8,2602,9,84
2640,1,8,2031,3,98
2640,0,8,99,1,104
2640,1,8,99,4,109
2640,1,8,99,9,109
2640,1,8,2268,3,164
2640,1,8,2268,9,164
2640,1,8,99,3,180
2640,1,8,99,9,180
2640,1,8,2678,1,189
2640,1,8,2678,2,189
2640,1,8,2263,1,303
2647,1,99,99,7,68
2647,1,7,99,1,2
2647,1,7,99,3,90
2647,0,7,99,9,390
2647,0,7,2597,6,405
2647,1,7,3190,3,5
2647,0,7,3082,9,82
2647,1,7,3170,6,151
2647,0,7,99,6,151
2647,1,7,99,6,154
2647,1,7,3439,4,155
2647,0,7,99,3,161
2647,0,7,99,9,167
2647,0,7,99,2,175
2647,0,7,99,5,183
2647,0,7,99,9,195
2647,0,7,99,5,253
2647,0,7,99,1,282
2647,0,7,99,2,307
2647,0,7,3425,5,359
2647,1,7,99,5,367
2655,1,7,99,6,101
2655,1,7,99,9,346
2655,1,7,99,5,11
2655,1,7,3139,7,76
2655,1,7,99,2,131
2655,1,7,99,3,131
2655,1,7,2053,2,310
2655,1,7,2053,3,310
2660,0,8,2086,1,24
2660,1,8,2269,4,46
2660,0,8,99,2,46
2660,0,8,99,4,190
2660,0,8,2560,9,268
2660,0,8,2398,2,323
2660,0,8,99,1,357
2660,1,8,99,1,401
2660,0,8,3220,2,408
2660,0,8,3266,2,419
2660,0,8,2025,2,428
2660,0,8,2141,9,432
2660,1,8,99,4,6
2660,0,8,2627,1,33
2660,0,8,2627,2,33
2660,0,8,99,9,34
2660,1,8,99,3,63
2660,0,8,3234,9,70
2660,0,8,2159,2,71
2660,0,8,2257,2,98
2660,0,8,2270,3,102
2660,1,8,99,1,109
2660,0,8,99,3,109
2660,0,8,99,4,109
2660,0,8,2594,1,121
2660,0,8,99,9,126
2660,1,8,2640,3,159
2660,0,8,2202,2,163
2660,0,8,99,1,171
2660,1,8,99,3,180
2660,0,8,3153,3,183
2660,0,8,2577,1,260
2660,0,8,99,3,269
2660,0,8,2153,1,285
2660,0,8,2153,4,285
2660,0,8,3382,2,288
2660,0,8,99,3,319
2660,0,8,99,2,362
2660,0,8,99,4,391
2660,0,7,99,9,73
2660,0,7,99,9,117
2660,0,7,99,9,131
2663,1,7,99,2,334
2663,1,7,99,4,334
2663,0,7,2628,7,146
2663,1,7,2020,9,414
2663,0,7,2265,3,417
2663,1,7,99,9,60
2663,1,7,2527,9,117
2663,1,7,99,9,285
2663,1,7,3117,7,287
2663,1,7,2105,9,296
2663,0,7,99,3,307
2665,1,8,99,3,400
2665,1,8,99,3,35
2665,1,8,99,9,68
2665,0,8,2216,1,146
2665,1,8,99,4,157
2665,0,8,3220,4,408
2665,0,8,99,1,416
2665,0,8,2372,6,424
2665,0,8,2025,7,428
2665,0,8,99,6,434
2665,1,8,2496,6,438
2665,0,8,99,6,443
2665,1,8,2695,3,16
2665,0,8,2331,1,39
2665,1,8,3135,4,42
2665,1,8,2415,1,55
2665,1,8,99,4,63
2665,0,8,3234,4,70
2665,0,8,2257,3,98
2665,0,8,99,5,107
2665,0,8,2650,2,110
2665,0,8,99,7,117
2665,0,8,99,4,126
2665,1,8,2294,4,127
2665,1,8,2299,6,142
2665,0,8,2242,2,143
2665,1,8,2310,3,160
2665,1,8,99,2,166
2665,0,8,99,7,171
2665,1,8,2456,1,172
2665,1,8,99,4,186
2665,1,8,3233,7,202
2665,0,8,2323,1,213
2665,0,8,99,3,265
2665,0,8,99,9,270
2665,1,8,2541,6,289
2665,0,8,2698,5,291
2665,0,8,3089,4,295
2665,1,8,99,5,296
2665,1,8,2547,9,298
2665,1,8,99,1,307
2665,1,8,3253,1,320
2665,1,8,3136,3,324
2665,1,8,2164,2,339
2665,0,8,99,4,371
2665,1,8,3165,9,391
2666,0,8,99,6,135
2666,1,8,99,3,157
2666,0,8,99,3,301
2666,1,8,2334,6,368
2666,0,8,2183,2,434
2666,1,8,2546,7,447
2666,1,8,99,4,6
2666,0,8,99,7,27
2666,1,8,2309,1,62
2666,1,8,2031,7,98
2666,1,8,2399,5,176
2666,0,8,99,7,176
2666,1,8,2081,1,207
2666,0,8,99,2,207
2666,1,8,99,7,326
2666,0,8,99,3,344
2666,1,7,2363,1,68
2666,0,7,99,2,68
2666,1,7,99,4,368
2666,1,7,3417,6,402
2666,0,7,99,6,403
2666,0,7,99,2,116
2666,1,7,99,7,207
2666,0,7,2282,6,207
2666,1,7,99,6,292
2667,0,8,2171,1,2
2667,0,8,2086,1,24
2667,1,8,99,4,35
2667,0,8,99,4,46
2667,0,8,99,9,46
2667,1,8,3265,4,409
2667,1,8,2376,2,416
2667,1,8,99,9,445
2667,1,8,99,5,448
2667,0,8,2200,1,40
2667,1,8,99,5,80
2667,0,8,99,4,108
2667,0,8,2650,1,110
2667,1,8,2093,6,132
2667,0,8,3388,4,172
2667,0,8,2168,1,218
2667,0,8,3137,3,256
2667,0,8,99,5,283
2667,1,8,3253,7,320
2667,1,8,3136,9,324
2667,0,8,2335,2,341
2667,0,8,99,2,371
2669,1,7,99,5,90
2669,0,7,99,4,11
2669,1,7,99,7,23
2669,1,7,99,9,62
2669,1,7,2267,2,70
2669,1,7,2386,9,96
2669,1,7,3427,9,102
2669,1,7,99,1,126
2669,1,7,99,9,131
2669,1,7,3170,4,151
2669,0,7,99,6,171
2669,0,7,2460,1,241
2671,0,8,2025,2,428
2671,0,8,2335,1,341
2671,0,7,99,4,398
2671,0,7,99,1,100
2675,1,7,99,7,79
2675,1,7,99,2,157
2675,1,7,3408,2,301
2675,0,7,3283,7,301
2675,1,7,99,3,401
2675,0,7,3380,6,419
2675,0,7,99,5,431
2675,0,7,2395,3,434
2675,99,7,99,5,6
2675,0,7,2071,3,28
2675,0,7,2218,3,69
2675,1,7,3022,2,75
2675,1,7,99,7,83
2675,1,7,99,1,88
2675,1,7,99,9,104
2675,0,7,99,6,104
2675,1,7,99,9,131
2675,1,7,99,3,147
2675,1,7,3123,7,152
2675,0,7,3045,4,154
2675,0,7,99,5,187
2675,1,7,3228,4,189
2675,1,7,99,7,200
2675,1,7,3350,7,226
2675,1,7,99,2,228
2675,0,7,2460,1,241
2675,0,7,2460,4,241
2675,0,7,99,3,285
2675,0,7,3132,2,288
2675,1,7,99,7,294
2675,1,7,2105,3,296
2675,0,7,99,3,317
2676,0,8,2661,5,157
2676,0,8,2340,3,346
2676,1,8,99,3,415
2676,1,8,2461,5,12
2676,1,7,3241,1,411
2676,1,7,3241,6,411
2676,1,7,99,1,2
2676,1,7,99,6,2
2676,1,7,3336,3,124
2676,0,7,99,3,335
2676,0,7,99,1,414
2676,1,7,99,2,36
2676,0,7,99,1,175
2676,0,7,3398,3,188
2676,1,7,2450,2,191
2676,1,7,99,3,237
2676,0,7,99,3,307
2676,0,7,3163,2,361
2677,1,8,99,3,57
2677,1,8,3110,2,410
2677,1,8,3110,9,410
2677,0,8,99,6,434
2677,1,8,3436,7,450
2677,1,8,2530,9,452
2677,1,8,2348,9,454
2677,1,8,99,1,5
2677,1,8,2415,6,55
2677,1,8,99,1,80
2677,1,8,2273,4,81
2677,0,8,2257,6,98
2677,1,8,99,3,109
2677,1,8,99,5,109
2677,1,8,2093,1,132
2677,1,8,2093,9,132
2677,1,8,99,4,188
2677,1,8,99,5,188
2677,1,8,99,9,188
2677,0,8,99,9,195
2677,1,8,3233,5,202
2677,1,8,3233,9,202
2677,1,8,2277,2,213
2677,1,8,2277,9,213
2677,0,8,2168,6,218
2677,1,8,99,5,291
2677,1,8,99,9,291
2677,0,8,99,7,296
2677,0,8,99,7,324
2680,0,7,2420,1,435
2680,0,7,2420,2,435
2680,0,7,2420,3,435
2680,1,7,2442,4,40
2680,1,7,2442,9,40
2680,0,7,2484,1,55
2680,0,7,99,4,102
2680,0,7,99,5,103
2680,0,7,2126,1,106
2680,1,7,3358,2,118
2680,1,7,3358,3,118
2680,1,7,99,3,280
2680,1,7,99,9,280
2680,1,7,2408,9,344
2680,0,7,99,1,354
2680,0,7,99,3,354
2680,0,7,99,4,354
2682,1,8,2362,3,451
2682,1,8,2362,4,451
2682,1,7,2363,2,68
2682,1,7,2363,9,68
2682,1,7,99,2,406
2682,1,7,99,9,406
2682,1,7,3190,3,5
2682,1,7,3190,4,5
2682,1,7,3190,6,5
2682,1,7,99,6,17
2682,1,7,3022,3,75
2682,1,7,3022,4,75
2682,1,7,3022,9,75
2682,1,7,3139,7,76
2682,1,7,3139,9,76
2682,1,7,2494,5,92
2682,1,7,3439,9,155
2682,1,7,3255,2,163
2682,1,7,3255,3,163
2682,1,7,3255,4,163
2682,1,7,3255,7,163
2682,0,7,99,3,195
2682,0,7,99,4,195
2682,1,7,3350,3,226
2682,1,7,3350,4,226
2682,1,7,3350,5,226
2682,1,7,3350,9,226
2682,1,7,99,9,285
2682,0,7,2630,3,289
2682,0,7,2630,4,289
2682,0,7,2630,5,289
2685,1,7,99,3,135
2685,0,7,2628,3,146
2685,0,7,99,7,415
2685,0,7,99,3,452
2685,0,7,3134,3,97
2685,0,7,99,3,103
2685,0,7,99,7,109
2685,1,7,99,3,158
2687,0,8,99,9,109
2687,0,8,99,9,362
2687,0,7,99,9,135
2687,0,7,99,2,390
2687,0,7,2265,1,417
2687,0,7,99,6,452
2687,1,7,3270,5,19
2687,0,7,2071,1,28
2687,1,7,3427,2,102
2687,1,7,3427,3,102
2687,1,7,3427,5,102
2687,0,7,99,6,103
2687,0,7,99,6,109
2687,0,7,99,9,116
2687,1,7,2401,7,121
2687,0,7,99,1,149
2687,0,7,99,6,183
2687,0,7,2407,6,206
2687,0,7,3387,2,271
2689,0,8,99,6,46
2689,0,8,99,3,406
2689,0,8,99,3,416
2689,0,8,2372,1,424
2689,0,8,2412,2,439
2689,1,8,99,7,448
2689,1,8,2348,7,454
2689,0,8,3287,2,58
2689,0,8,2159,7,71
2689,1,8,99,9,89
2689,1,8,2206,4,108
2689,0,8,3374,3,132
2689,0,8,2168,5,218
2689,0,8,3214,3,266
2689,0,8,99,3,296
2689,1,8,99,4,344
2689,0,8,2500,2,376
2689,1,8,3165,4,391
2689,0,7,99,9,307
2691,0,8,2086,7,24
2691,1,8,3127,6,323
2691,0,8,99,1,357
2691,1,8,99,6,401
2691,0,8,99,1,421
2691,1,8,2496,2,438
2691,1,8,99,6,448
2691,1,8,99,6,4
2691,0,8,3378,2,52
2691,0,8,2088,3,73
2691,0,8,2404,2,89
2691,1,8,2476,2,97
2691,0,8,2270,9,102
2691,0,8,99,3,108
2691,0,8,2650,4,110
2691,0,8,99,3,117
2691,0,8,2594,6,121
2691,1,8,2600,2,126
2691,0,8,2202,1,163
2691,0,8,99,2,176
2691,0,8,2592,2,180
2691,0,8,3214,4,266
2691,0,8,2153,2,285
2691,0,8,2698,2,291
2691,0,8,99,4,327
2691,0,8,99,6,362
2691,0,7,99,6,268
2691,1,7,3158,2,451
2691,0,7,99,6,103
2691,0,7,99,6,308
2693,0,8,3015,1,113
2693,0,8,99,1,368
2693,0,8,99,1,434
2693,1,8,99,3,188
2693,1,8,99,1,252
2693,0,8,99,1,310
2693,0,7,99,6,143
2695,1,8,99,1,400
2695,1,8,99,2,400
2695,1,8,99,3,400
2695,1,8,99,4,400
2695,1,8,99,5,400
2695,1,8,99,6,400
2695,1,8,99,7,400
2695,0,8,99,7,411
2695,1,8,99,7,35
2695,1,8,99,7,57
2695,0,8,3269,4,101
2695,1,8,99,7,157
2695,1,8,99,1,201
2695,1,8,99,7,401
2695,1,8,99,2,415
2695,1,8,99,7,448
2695,1,8,99,7,5
2695,1,8,2461,7,12
2695,1,8,2347,6,17
2695,1,8,99,7,63
2695,0,8,3234,1,70
2695,0,8,3234,5,70
2695,0,8,3234,6,70
2695,0,8,2404,5,89
2695,0,8,2404,6,89
2695,0,8,99,1,109
2695,1,8,99,3,130
2695,1,8,2093,7,132
2695,1,8,2093,7,132
2695,1,8,99,7,141
2695,1,8,2310,7,160
2695,1,8,2124,7,175
2695,1,8,99,7,188
2695,1,8,99,1,188
2695,1,8,99,1,188
2695,1,8,99,5,188
2695,1,8,99,6,188
2695,1,8,99,7,188
